YEAR,MONTH,DATE,FISHING_SEASON,SITE,SWATH_START,SWATH_END,TRAPS,OBSERVER,NOTES
2016,10,10/18/16,2016-2017,AHND,120 08.350,120 08.300,3,36,
2016,10,10/18/16,2016-2017,AHND,120 08.400,120 08.350,0,36,
2016,10,10/18/16,2016-2017,AHND,120 08.450,120 08.400,0,36,
2016,10,10/18/16,2016-2017,AHND,120 08.500,120 08.450,2,36,
2016,10,10/18/16,2016-2017,AHND,120 08.550,120 08.500,2,36,
2016,10,10/18/16,2016-2017,AHND,120 08.600,120 08.550,0,36,
2016,10,10/18/16,2016-2017,AHND,120 08.650,120 08.600,0,36,
2016,10,10/18/16,2016-2017,AHND,120 08.700,120 08.650,0,36,
2016,10,10/18/16,2016-2017,AHND,120 08.750,120 08.700,0,36,
2016,10,10/18/16,2016-2017,AHND,120 08.800,120 08.750,0,36,
2016,10,10/18/16,2016-2017,AHND,120 08.850,120 08.800,2,36,
2016,10,10/18/16,2016-2017,AHND,120 08.900,120 08.850,1,36,
2016,10,10/18/16,2016-2017,AHND,120 08.950,120 08.900,2,36,
2016,11,11/2/16,2016-2017,CARP,119 31.850,119 31.800,2,36,
2016,11,11/2/16,2016-2017,CARP,119 31.900,119 31.850,2,36,
2016,11,11/2/16,2016-2017,CARP,119 31.950,119 31.900,4,36,
2016,11,11/2/16,2016-2017,CARP,119 32.000,119 31.950,11,36,
2016,11,11/2/16,2016-2017,CARP,119 32.050,119 32.000,10,36,
2016,11,11/2/16,2016-2017,CARP,119 32.100,119 32.050,11,36,
2016,11,11/2/16,2016-2017,CARP,119 32.150,119 32.100,14,36,
2016,11,11/2/16,2016-2017,CARP,119 32.200,119 32.150,16,36,
2016,11,11/2/16,2016-2017,CARP,119 32.250,119 32.200,16,36,
2016,11,11/2/16,2016-2017,CARP,119 32.300,119 32.250,17,36,
2016,11,11/2/16,2016-2017,CARP,119 32.350,119 32.300,22,36,
2016,11,11/2/16,2016-2017,CARP,119 32.400,119 32.350,14,36,
2016,11,11/2/16,2016-2017,CARP,119 32.450,119 32.400,10,36,
2016,11,11/2/16,2016-2017,CARP,119 32.500,119 32.450,9,36,
2016,11,11/2/16,2016-2017,CARP,119 32.550,119 32.500,14,36,
2016,11,11/2/16,2016-2017,CARP,119 32.600,119 32.550,12,36,
2016,11,11/2/16,2016-2017,CARP,119 32.650,119 32.600,16,36,
2016,11,11/2/16,2016-2017,CARP,119 32.700,119 32.650,10,36,
2016,11,11/2/16,2016-2017,CARP,119 32.750,119 32.700,12,36,
2016,11,11/2/16,2016-2017,CARP,119 32.800,119 32.750,16,36,
2016,11,11/2/16,2016-2017,CARP,119 32.850,119 32.800,16,36,
2016,11,11/2/16,2016-2017,CARP,119 32.900,119 32.850,22,36,
2016,11,11/2/16,2016-2017,MOHK,119 43.700,119 43.650,1,36,
2016,11,11/2/16,2016-2017,MOHK,119 43.750,119 43.700,7,36,
2016,11,11/2/16,2016-2017,MOHK,119 43.800,119 43.750,12,36,
2016,11,11/2/16,2016-2017,MOHK,119 43.850,119 43.800,7,36,
2016,11,11/2/16,2016-2017,MOHK,119 43.900,119 43.850,3,36,
2016,11,11/2/16,2016-2017,MOHK,119 43.950,119 43.900,3,36,
2016,11,11/2/16,2016-2017,MOHK,119 44.000,119 43.950,5,36,
2016,11,11/2/16,2016-2017,MOHK,119 44.050,119 44.000,0,36,
2016,11,11/2/16,2016-2017,MOHK,119 44.100,119 44.050,3,36,
2016,11,11/2/16,2016-2017,MOHK,119 44.150,119 44.100,4,36,
2016,11,11/2/16,2016-2017,MOHK,119 44.200,119 44.150,2,36,
2016,11,11/2/16,2016-2017,MOHK,119 44.250,119 44.200,5,36,
2016,11,11/2/16,2016-2017,ABUR,119 44.300,119 44.250,5,36,
2016,11,11/2/16,2016-2017,ABUR,119 44.350,119 44.300,6,36,
2016,11,11/2/16,2016-2017,ABUR,119 44.400,119 44.350,5,36,
2016,11,11/2/16,2016-2017,ABUR,119 44.450,119 44.400,3,36,
2016,11,11/2/16,2016-2017,ABUR,119 44.500,119 44.450,4,36,
2016,11,11/2/16,2016-2017,ABUR,119 44.550,119 44.500,3,36,
2016,11,11/2/16,2016-2017,ABUR,119 44.600,119 44.550,0,36,
2016,11,11/2/16,2016-2017,ABUR,119 44.650,119 44.600,2,36,
2016,11,11/2/16,2016-2017,ABUR,119 44.700,119 44.650,3,36,
2016,11,11/2/16,2016-2017,ABUR,119 44.750,119 44.700,3,36,
2016,11,11/2/16,2016-2017,ABUR,119 44.800,119 44.750,7,36,
2016,11,11/2/16,2016-2017,ABUR,119 44.850,119 44.800,8,36,
2016,11,11/2/16,2016-2017,ABUR,119 44.900,119 44.850,8,36,
2016,11,11/2/16,2016-2017,ABUR,119 44.950,119 44.900,4,36,
2016,11,11/2/16,2016-2017,GOLB,119 48.700,119 48.650,5,36,
2016,11,11/2/16,2016-2017,GOLB,119 48.750,119 48.700,9,36,
2016,11,11/2/16,2016-2017,GOLB,119 48.800,119 48.750,5,36,
2016,11,11/2/16,2016-2017,GOLB,119 48.850,119 48.800,4,36,
2016,11,11/2/16,2016-2017,GOLB,119 48.900,119 48.850,3,36,
2016,11,11/2/16,2016-2017,GOLB,119 48.950,119 48.900,8,36,
2016,11,11/2/16,2016-2017,GOLB,119 49.000,119 48.950,4,36,
2016,11,11/2/16,2016-2017,GOLB,119 49.050,119 49.000,6,36,
2016,11,11/2/16,2016-2017,GOLB,119 49.100,119 49.050,7,36,
2016,11,11/2/16,2016-2017,GOLB,119 49.150,119 49.100,11,36,
2016,11,11/2/16,2016-2017,GOLB,119 49.200,119 49.150,6,36,
2016,11,11/2/16,2016-2017,GOLB,119 49.250,119 49.200,7,36,
2016,11,11/2/16,2016-2017,GOLB,119 49.300,119 49.250,7,36,
2016,11,11/2/16,2016-2017,GOLB,119 49.350,119 49.300,10,36,
2016,11,11/2/16,2016-2017,GOLB,119 49.400,119 49.350,5,36,
2016,11,11/2/16,2016-2017,GOLB,119 49.450,119 49.400,8,36,
2016,11,11/2/16,2016-2017,GOLB,119 49.500,119 49.450,0,36,
2016,11,11/2/16,2016-2017,GOLB,119 49.550,119 49.500,0,36,
2016,11,11/2/16,2016-2017,GOLB,119 49.600,119 49.550,0,36,
2016,11,11/2/16,2016-2017,GOLB,119 49.650,119 49.600,0,36,
2016,11,11/2/16,2016-2017,GOLB,119 49.700,119 49.650,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.100,119 51.050,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.150,119 51.100,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.200,119 51.150,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.250,119 51.200,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.300,119 51.250,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.350,119 51.300,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.400,119 51.350,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.450,119 51.400,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.500,119 51.450,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.550,119 51.500,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.600,119 51.550,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.650,119 51.600,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.700,119 51.650,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.750,119 51.700,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.800,119 51.750,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.850,119 51.800,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.900,119 51.850,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 51.950,119 51.900,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 52.000,119 51.950,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 52.050,119 52.000,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 52.100,119 52.050,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 52.150,119 52.100,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 52.200,119 52.150,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 52.250,119 52.200,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 52.300,119 52.250,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 52.350,119 52.300,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 52.400,119 52.350,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 52.450,119 52.400,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 52.500,119 52.450,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 52.550,119 52.500,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 52.600,119 52.550,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 52.650,119 52.600,0,36,
2016,11,11/2/16,2016-2017,IVEE,119 52.700,119 52.650,0,36,
2016,11,11/2/16,2016-2017,NAPL,119 56.950,119 56.900,0,36,
2016,11,11/2/16,2016-2017,NAPL,119 57.000,119 56.950,0,36,
2016,11,11/2/16,2016-2017,NAPL,119 57.050,119 57.000,0,36,
2016,11,11/2/16,2016-2017,NAPL,119 57.100,119 57.050,0,36,
2016,11,11/2/16,2016-2017,NAPL,119 57.150,119 57.100,0,36,
2016,11,11/2/16,2016-2017,NAPL,119 57.200,119 57.150,0,36,
2016,11,11/2/16,2016-2017,NAPL,119 57.250,119 57.200,0,36,
2016,11,11/2/16,2016-2017,NAPL,119 57.300,119 57.250,0,36,
2016,11,11/2/16,2016-2017,NAPL,119 57.350,119 57.300,0,36,
2016,11,11/2/16,2016-2017,AQUE,120 06.900,120 06.850,1,36,
2016,11,11/2/16,2016-2017,AQUE,120 06.950,120 06.900,7,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.000,120 06.950,5,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.050,120 07.000,6,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.100,120 07.050,6,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.150,120 07.100,10,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.200,120 07.150,2,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.250,120 07.200,2,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.300,120 07.250,4,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.350,120 07.300,4,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.400,120 07.350,6,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.450,120 07.400,7,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.500,120 07.450,5,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.550,120 07.500,4,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.600,120 07.550,9,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.650,120 07.600,9,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.700,120 07.650,4,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.750,120 07.700,4,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.800,120 07.750,3,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.850,120 07.800,5,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.900,120 07.850,4,36,
2016,11,11/2/16,2016-2017,AQUE,120 07.950,120 07.900,2,36,
2016,11,11/2/16,2016-2017,AHND to AQUE,120 08.000,120 07.950,1,36,
2016,11,11/2/16,2016-2017,AHND to AQUE,120 08.050,120 08.000,1,36,
2016,11,11/2/16,2016-2017,AHND to AQUE,120 08.100,120 08.050,2,36,
2016,11,11/2/16,2016-2017,AHND to AQUE,120 08.150,120 08.100,0,36,
2016,11,11/2/16,2016-2017,AHND to AQUE,120 08.200,120 08.150,1,36,
2016,11,11/2/16,2016-2017,AHND,120 08.250,120 08.200,2,36,
2016,11,11/2/16,2016-2017,AHND,120 08.300,120 08.250,1,36,
2016,11,11/2/16,2016-2017,AHND,120 08.350,120 08.300,1,36,
2016,11,11/2/16,2016-2017,AHND,120 08.400,120 08.350,1,36,
2016,11,11/2/16,2016-2017,AHND,120 08.450,120 08.400,1,36,
2016,11,11/2/16,2016-2017,AHND,120 08.500,120 08.450,4,36,
2016,11,11/2/16,2016-2017,AHND,120 08.550,120 08.500,0,36,
2016,11,11/2/16,2016-2017,AHND,120 08.600,120 08.550,0,36,
2016,11,11/2/16,2016-2017,AHND,120 08.650,120 08.600,0,36,
2016,11,11/2/16,2016-2017,AHND,120 08.700,120 08.650,1,36,
2016,11,11/2/16,2016-2017,AHND,120 08.750,120 08.700,0,36,
2016,11,11/2/16,2016-2017,AHND,120 08.800,120 08.750,0,36,
2016,11,11/2/16,2016-2017,AHND,120 08.850,120 08.800,1,36,
2016,11,11/2/16,2016-2017,AHND,120 08.900,120 08.850,2,36,
2016,11,11/2/16,2016-2017,AHND,120 08.950,120 08.900,1,36,
2016,12,12/7/16,2016-2017,CARP,119 31.850,119 31.800,0,36,
2016,12,12/7/16,2016-2017,CARP,119 31.900,119 31.850,1,36,
2016,12,12/7/16,2016-2017,CARP,119 31.950,119 31.900,3,36,
2016,12,12/7/16,2016-2017,CARP,119 32.000,119 31.950,4,36,
2016,12,12/7/16,2016-2017,CARP,119 32.050,119 32.000,5,36,
2016,12,12/7/16,2016-2017,CARP,119 32.100,119 32.050,6,36,
2016,12,12/7/16,2016-2017,CARP,119 32.150,119 32.100,13,36,
2016,12,12/7/16,2016-2017,CARP,119 32.200,119 32.150,11,36,
2016,12,12/7/16,2016-2017,CARP,119 32.250,119 32.200,8,36,
2016,12,12/7/16,2016-2017,CARP,119 32.300,119 32.250,10,36,
2016,12,12/7/16,2016-2017,CARP,119 32.350,119 32.300,7,36,
2016,12,12/7/16,2016-2017,CARP,119 32.400,119 32.350,7,36,
2016,12,12/7/16,2016-2017,CARP,119 32.450,119 32.400,8,36,
2016,12,12/7/16,2016-2017,CARP,119 32.500,119 32.450,7,36,
2016,12,12/7/16,2016-2017,CARP,119 32.550,119 32.500,7,36,
2016,12,12/7/16,2016-2017,CARP,119 32.600,119 32.550,11,36,
2016,12,12/7/16,2016-2017,CARP,119 32.650,119 32.600,12,36,
2016,12,12/7/16,2016-2017,CARP,119 32.700,119 32.650,8,36,
2016,12,12/7/16,2016-2017,CARP,119 32.750,119 32.700,6,36,
2016,12,12/7/16,2016-2017,CARP,119 32.800,119 32.750,4,36,
2016,12,12/7/16,2016-2017,CARP,119 32.850,119 32.800,6,36,
2016,12,12/7/16,2016-2017,CARP,119 32.900,119 32.850,16,36,
2016,12,12/7/16,2016-2017,MOHK,119 43.700,119 43.650,1,36,
2016,12,12/7/16,2016-2017,MOHK,119 43.750,119 43.700,0,36,
2016,12,12/7/16,2016-2017,MOHK,119 43.800,119 43.750,2,36,
2016,12,12/7/16,2016-2017,MOHK,119 43.850,119 43.800,2,36,
2016,12,12/7/16,2016-2017,MOHK,119 43.900,119 43.850,4,36,
2016,12,12/7/16,2016-2017,MOHK,119 43.950,119 43.900,1,36,
2016,12,12/7/16,2016-2017,MOHK,119 44.000,119 43.950,1,36,
2016,12,12/7/16,2016-2017,MOHK,119 44.050,119 44.000,3,36,
2016,12,12/7/16,2016-2017,MOHK,119 44.100,119 44.050,0,36,
2016,12,12/7/16,2016-2017,MOHK,119 44.150,119 44.100,0,36,
2016,12,12/7/16,2016-2017,MOHK,119 44.200,119 44.150,2,36,
2016,12,12/7/16,2016-2017,MOHK,119 44.250,119 44.200,5,36,
2016,12,12/7/16,2016-2017,ABUR,119 44.300,119 44.250,3,36,
2016,12,12/7/16,2016-2017,ABUR,119 44.350,119 44.300,3,36,
2016,12,12/7/16,2016-2017,ABUR,119 44.400,119 44.350,3,36,
2016,12,12/7/16,2016-2017,ABUR,119 44.450,119 44.400,3,36,
2016,12,12/7/16,2016-2017,ABUR,119 44.500,119 44.450,4,36,
2016,12,12/7/16,2016-2017,ABUR,119 44.550,119 44.500,4,36,
2016,12,12/7/16,2016-2017,ABUR,119 44.600,119 44.550,0,36,
2016,12,12/7/16,2016-2017,ABUR,119 44.650,119 44.600,0,36,
2016,12,12/7/16,2016-2017,ABUR,119 44.700,119 44.650,3,36,
2016,12,12/7/16,2016-2017,ABUR,119 44.750,119 44.700,4,36,
2016,12,12/7/16,2016-2017,ABUR,119 44.800,119 44.750,3,36,
2016,12,12/7/16,2016-2017,ABUR,119 44.850,119 44.800,6,36,
2016,12,12/7/16,2016-2017,ABUR,119 44.900,119 44.850,4,36,
2016,12,12/7/16,2016-2017,ABUR,119 44.950,119 44.900,4,36,
2016,12,12/7/16,2016-2017,GOLB,119 48.700,119 48.650,8,36,
2016,12,12/7/16,2016-2017,GOLB,119 48.750,119 48.700,0,36,
2016,12,12/7/16,2016-2017,GOLB,119 48.800,119 48.750,3,36,
2016,12,12/7/16,2016-2017,GOLB,119 48.850,119 48.800,2,36,
2016,12,12/7/16,2016-2017,GOLB,119 48.900,119 48.850,0,36,
2016,12,12/7/16,2016-2017,GOLB,119 48.950,119 48.900,1,36,
2016,12,12/7/16,2016-2017,GOLB,119 49.000,119 48.950,2,36,
2016,12,12/7/16,2016-2017,GOLB,119 49.050,119 49.000,4,36,
2016,12,12/7/16,2016-2017,GOLB,119 49.100,119 49.050,5,36,
2016,12,12/7/16,2016-2017,GOLB,119 49.150,119 49.100,6,36,
2016,12,12/7/16,2016-2017,GOLB,119 49.200,119 49.150,2,36,
2016,12,12/7/16,2016-2017,GOLB,119 49.250,119 49.200,7,36,
2016,12,12/7/16,2016-2017,GOLB,119 49.300,119 49.250,6,36,
2016,12,12/7/16,2016-2017,GOLB,119 49.350,119 49.300,7,36,
2016,12,12/7/16,2016-2017,GOLB,119 49.400,119 49.350,1,36,
2016,12,12/7/16,2016-2017,GOLB,119 49.450,119 49.400,0,36,
2016,12,12/7/16,2016-2017,GOLB,119 49.500,119 49.450,0,36,
2016,12,12/7/16,2016-2017,GOLB,119 49.550,119 49.500,0,36,
2016,12,12/7/16,2016-2017,GOLB,119 49.600,119 49.550,0,36,
2016,12,12/7/16,2016-2017,GOLB,119 49.650,119 49.600,0,36,
2016,12,12/7/16,2016-2017,GOLB,119 49.700,119 49.650,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.100,119 51.050,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.150,119 51.100,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.200,119 51.150,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.250,119 51.200,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.300,119 51.250,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.350,119 51.300,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.400,119 51.350,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.450,119 51.400,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.500,119 51.450,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.550,119 51.500,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.600,119 51.550,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.650,119 51.600,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.700,119 51.650,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.750,119 51.700,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.800,119 51.750,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.850,119 51.800,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.900,119 51.850,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 51.950,119 51.900,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 52.000,119 51.950,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 52.050,119 52.000,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 52.100,119 52.050,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 52.150,119 52.100,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 52.200,119 52.150,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 52.250,119 52.200,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 52.300,119 52.250,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 52.350,119 52.300,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 52.400,119 52.350,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 52.450,119 52.400,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 52.500,119 52.450,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 52.550,119 52.500,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 52.600,119 52.550,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 52.650,119 52.600,0,36,
2016,12,12/7/16,2016-2017,IVEE,119 52.700,119 52.650,0,36,
2016,12,12/7/16,2016-2017,NAPL,119 56.950,119 56.900,0,36,
2016,12,12/7/16,2016-2017,NAPL,119 57.000,119 56.950,0,36,
2016,12,12/7/16,2016-2017,NAPL,119 57.050,119 57.000,0,36,
2016,12,12/7/16,2016-2017,NAPL,119 57.100,119 57.050,0,36,
2016,12,12/7/16,2016-2017,NAPL,119 57.150,119 57.100,0,36,
2016,12,12/7/16,2016-2017,NAPL,119 57.200,119 57.150,0,36,
2016,12,12/7/16,2016-2017,NAPL,119 57.250,119 57.200,0,36,
2016,12,12/7/16,2016-2017,NAPL,119 57.300,119 57.250,0,36,
2016,12,12/7/16,2016-2017,NAPL,119 57.350,119 57.300,0,36,
2016,12,12/7/16,2016-2017,AQUE,120 06.900,120 06.850,0,36,
2016,12,12/7/16,2016-2017,AQUE,120 06.950,120 06.900,2,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.000,120 06.950,3,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.050,120 07.000,7,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.100,120 07.050,8,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.150,120 07.100,7,36,1 otter
2016,12,12/7/16,2016-2017,AQUE,120 07.200,120 07.150,5,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.250,120 07.200,2,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.300,120 07.250,2,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.350,120 07.300,6,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.400,120 07.350,4,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.450,120 07.400,10,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.500,120 07.450,5,36,5
2016,12,12/7/16,2016-2017,AQUE,120 07.550,120 07.500,4,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.600,120 07.550,7,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.650,120 07.600,4,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.700,120 07.650,5,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.750,120 07.700,4,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.800,120 07.750,7,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.850,120 07.800,10,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.900,120 07.850,7,36,
2016,12,12/7/16,2016-2017,AQUE,120 07.950,120 07.900,0,36,
2016,12,12/7/16,2016-2017,AHND to AQUE,120 08.000,120 07.950,0,36,
2016,12,12/7/16,2016-2017,AHND to AQUE,120 08.050,120 08.000,0,36,
2016,12,12/7/16,2016-2017,AHND to AQUE,120 08.100,120 08.050,0,36,
2016,12,12/7/16,2016-2017,AHND to AQUE,120 08.150,120 08.100,0,36,
2016,12,12/7/16,2016-2017,AHND to AQUE,120 08.200,120 08.150,1,36,
2016,12,12/7/16,2016-2017,AHND,120 08.250,120 08.200,1,36,
2016,12,12/7/16,2016-2017,AHND,120 08.300,120 08.250,1,36,
2016,12,12/7/16,2016-2017,AHND,120 08.350,120 08.300,1,36,
2016,12,12/7/16,2016-2017,AHND,120 08.400,120 08.350,0,36,
2016,12,12/7/16,2016-2017,AHND,120 08.450,120 08.400,0,36,
2016,12,12/7/16,2016-2017,AHND,120 08.500,120 08.450,1,36,
2016,12,12/7/16,2016-2017,AHND,120 08.550,120 08.500,0,36,
2016,12,12/7/16,2016-2017,AHND,120 08.600,120 08.550,0,36,
2016,12,12/7/16,2016-2017,AHND,120 08.650,120 08.600,0,36,
2016,12,12/7/16,2016-2017,AHND,120 08.700,120 08.650,0,36,
2016,12,12/7/16,2016-2017,AHND,120 08.750,120 08.700,0,36,
2016,12,12/7/16,2016-2017,AHND,120 08.800,120 08.750,0,36,
2016,12,12/7/16,2016-2017,AHND,120 08.850,120 08.800,0,36,
2016,12,12/7/16,2016-2017,AHND,120 08.900,120 08.850,0,36,
2016,12,12/7/16,2016-2017,AHND,120 08.950,120 08.900,0,36,
2016,12,12/21/16,2016-2017,CARP,119 31.850,119 31.800,1,36,
2016,12,12/21/16,2016-2017,CARP,119 31.900,119 31.850,3,36,
2016,12,12/21/16,2016-2017,CARP,119 31.950,119 31.900,3,36,
2016,12,12/21/16,2016-2017,CARP,119 32.000,119 31.950,0,36,
2016,12,12/21/16,2016-2017,CARP,119 32.050,119 32.000,1,36,
2016,12,12/21/16,2016-2017,CARP,119 32.100,119 32.050,3,36,
2016,12,12/21/16,2016-2017,CARP,119 32.150,119 32.100,3,36,
2016,12,12/21/16,2016-2017,CARP,119 32.200,119 32.150,5,36,
2016,12,12/21/16,2016-2017,CARP,119 32.250,119 32.200,5,36,
2016,12,12/21/16,2016-2017,CARP,119 32.300,119 32.250,7,36,
2016,12,12/21/16,2016-2017,CARP,119 32.350,119 32.300,9,36,
2016,12,12/21/16,2016-2017,CARP,119 32.400,119 32.350,8,36,
2016,12,12/21/16,2016-2017,CARP,119 32.450,119 32.400,2,36,
2016,12,12/21/16,2016-2017,CARP,119 32.500,119 32.450,3,36,
2016,12,12/21/16,2016-2017,CARP,119 32.550,119 32.500,3,36,
2016,12,12/21/16,2016-2017,CARP,119 32.600,119 32.550,7,36,
2016,12,12/21/16,2016-2017,CARP,119 32.650,119 32.600,7,36,
2016,12,12/21/16,2016-2017,CARP,119 32.700,119 32.650,5,36,
2016,12,12/21/16,2016-2017,CARP,119 32.750,119 32.700,7,36,
2016,12,12/21/16,2016-2017,CARP,119 32.800,119 32.750,8,36,
2016,12,12/21/16,2016-2017,CARP,119 32.850,119 32.800,8,36,
2016,12,12/21/16,2016-2017,CARP,119 32.900,119 32.850,7,36,
2016,12,12/21/16,2016-2017,MOHK,119 43.700,119 43.650,2,36,
2016,12,12/21/16,2016-2017,MOHK,119 43.750,119 43.700,2,36,
2016,12,12/21/16,2016-2017,MOHK,119 43.800,119 43.750,7,36,
2016,12,12/21/16,2016-2017,MOHK,119 43.850,119 43.800,7,36,
2016,12,12/21/16,2016-2017,MOHK,119 43.900,119 43.850,4,36,
2016,12,12/21/16,2016-2017,MOHK,119 43.950,119 43.900,3,36,
2016,12,12/21/16,2016-2017,MOHK,119 44.000,119 43.950,1,36,
2016,12,12/21/16,2016-2017,MOHK,119 44.050,119 44.000,2,36,
2016,12,12/21/16,2016-2017,MOHK,119 44.100,119 44.050,2,36,
2016,12,12/21/16,2016-2017,MOHK,119 44.150,119 44.100,1,36,
2016,12,12/21/16,2016-2017,MOHK,119 44.200,119 44.150,3,36,
2016,12,12/21/16,2016-2017,MOHK,119 44.250,119 44.200,5,36,
2016,12,12/21/16,2016-2017,ABUR,119 44.300,119 44.250,3,36,
2016,12,12/21/16,2016-2017,ABUR,119 44.350,119 44.300,3,36,
2016,12,12/21/16,2016-2017,ABUR,119 44.400,119 44.350,2,36,
2016,12,12/21/16,2016-2017,ABUR,119 44.450,119 44.400,4,36,
2016,12,12/21/16,2016-2017,ABUR,119 44.500,119 44.450,3,36,
2016,12,12/21/16,2016-2017,ABUR,119 44.550,119 44.500,4,36,
